station_number,year,month,monthly_mean,min,max
02GD013,1983,2,0.63400000333786,0.034000001847744,3.34999990463257
02GD013,1983,3,0.467000007629394,0.0900000035762787,1.20000004768372
02GD013,1983,4,0.722000002861023,0.0370000004768372,2.99000000953674
02GD014,1954,3,,,
02GD013,1983,5,1.00999999046326,0.123999997973442,6.19000005722046
02GD013,1983,6,0.254000008106232,0.00300000002607703,1.13999998569489
02GD013,1968,12,,,
02GD013,1969,1,,,
02GD013,1969,2,,,
02GD013,1969,3,,,
02GD013,1969,4,1.00999999046326,0.244000002741814,6.19999980926514
02GD013,1970,3,,,
02GD013,1970,4,0.9200000166893,0.146999999880791,7.78999996185303
02GD013,1971,3,,,
02GD013,1971,4,0.712999999523163,0.0370000004768372,6.63000011444092
02GD013,1972,1,,,
02GD013,1972,3,,,
02GD013,1972,4,1.10000002384186,0.146999999880791,4.07999992370605
02GD013,1972,5,,,
02GD013,1973,3,,,
02GD013,1973,4,0.412000000476837,0.0710000023245811,1.33000004291534
02GD013,1974,2,,,
02GD013,1974,3,1.4099999666214,0.158999994397163,10.8000001907349
02GD013,1974,4,0.708999991416931,0.143999993801117,6.1399998664856
02GD013,1974,5,0.833999991416931,0.0930000022053719,8.94999980926514
02GD013,1974,6,0.153999999165535,0.0109999999403954,1.54999995231628
02GD013,1974,7,0.0729999989271164,0.0,0.971000015735626
02GD013,1974,8,0.0,0.0,0.0
02GD013,1974,9,0.0,0.0,0.0
02GD013,1974,10,0.00600000005215406,0.0,0.0399999991059303
02GD014,1954,4,,,
02GD013,1974,11,0.0790000036358833,0.00499999988824129,0.435999989509583
02GD013,1974,12,0.046000000089407,0.00700000021606684,0.0740000009536743
02GD013,1975,1,0.691999971866608,0.0419999994337559,5.38000011444092
02GD013,1975,2,0.702000021934509,0.142000004649162,5.38000011444092
02GD013,1975,3,1.51999998092651,0.23199999332428,8.13000011444092
02GD013,1975,4,1.07000005245209,0.224000006914139,8.60999965667725
02GD013,1975,5,0.101999998092651,0.0,0.323000013828278
02GD013,1975,6,0.101000003516674,0.00499999988824129,0.456000000238419
02GD013,1975,7,0.00800000037997961,0.0,0.0540000014007092
02GD013,1975,8,0.0179999992251396,0.0,0.252000004053116
02GD013,1975,9,0.0549999997019768,0.0,0.244000002741814
02GD013,1975,10,0.00300000002607703,0.0,0.0179999992251396
02GD013,1976,1,0.199000000953674,0.0740000009536743,0.623000025749207
02GD013,1976,2,2.04999995231628,0.158999994397163,6.71000003814697
02GD013,1976,3,2.24000000953674,0.569000005722046,24.7999992370605
02GD013,1976,4,0.46000000834465,0.0820000022649765,1.82000005245209
02GD013,1976,5,0.456999987363815,0.0450000017881393,4.5
02GD014,1958,8,0.166999995708466,0.0,2.54999995231628
02GD013,1976,6,0.0299999993294477,0.00100000004749745,0.365000009536743
02GD013,1976,7,0.49099999666214,0.0280000008642673,5.75
02GD013,1976,8,0.319999992847443,0.0140000004321337,3.27999997138977
02GD013,1976,9,0.305000007152557,0.0109999999403954,3.0
02GD013,1976,10,0.170000001788139,0.0590000003576279,0.391000002622604
02GD013,1976,11,0.550999999046326,0.158999994397163,3.74000000953674
02GD013,1976,12,0.127000004053116,0.0570000000298023,0.368000000715256
02GD013,1977,1,0.0419999994337559,0.0280000008642673,0.0570000000298023
02GD013,1977,2,0.123000003397465,0.034000001847744,0.481000006198883
02GD013,1977,3,4.61999988555908,0.337000012397766,32.2999992370605
02GD013,1977,4,0.626999974250793,0.0759999975562096,3.99000000953674
02GD013,1977,5,0.0329999998211861,0.00600000005215406,0.136000007390976
02GD013,1977,6,0.0109999999403954,0.0,0.0370000004768372
02GD013,1977,7,0.00800000037997961,0.0,0.0710000023245811
02GD013,1977,8,0.0359999984502792,0.0,0.521000027656555
02GD013,1977,9,0.828999996185303,0.0,9.65999984741211
02GD013,1977,10,0.788999974727631,0.0759999975562096,8.92000007629395
02GD013,1977,11,0.683000028133392,0.061999998986721,2.1800000667572
02GD013,1977,12,1.36000001430511,0.226999998092651,6.03000020980835
02GD013,1978,1,0.261000007390976,0.142000004649162,0.708000004291534
02GD013,1978,2,0.162000000476837,0.0419999994337559,0.565999984741211
02GD013,1953,11,0.0130000002682209,0.0,0.0570000000298023
02GD013,1953,12,0.122000001370907,0.0280000008642673,0.282999992370605
02GD013,1954,1,0.277999997138977,0.0280000008642673,0.680000007152557
02GD013,1954,2,1.91999995708466,0.340000003576279,3.99000000953674
02GD013,1954,3,1.88999998569489,0.368000000715256,15.3000001907349
02GD013,1954,4,0.984000027179718,0.197999998927116,8.77999973297119
02GD013,1954,5,0.108999997377396,0.0,0.282999992370605
02GD013,1954,6,0.00400000018998981,0.0,0.0280000008642673
02GD013,1954,7,0.00600000005215406,0.0,0.0280000008642673
02GD013,1954,8,0.0,0.0,0.0
02GD013,1954,9,0.0,0.0,0.0
02GD013,1954,10,0.601999998092651,0.0,6.90999984741211
02GD013,1954,11,0.179000005125999,0.0570000000298023,0.565999984741211
02GD013,1954,12,0.837999999523163,0.368000000715256,5.03999996185303
02GD013,1955,1,0.819000005722046,0.197999998927116,6.19999980926514
02GD013,1955,3,2.1800000667572,0.310999989509583,14.3999996185303
02GD013,1955,4,0.474000006914139,0.0280000008642673,1.61000001430511
02GD013,1955,5,0.0729999989271164,0.0,0.310999989509583
02GD013,1955,6,0.0,0.0,0.0
02GD013,1955,7,0.0370000004768372,0.0,0.792999982833862
02GD013,1955,8,0.0,0.0,0.0
02GD013,1955,9,0.0,0.0,0.0
02GD013,1956,3,3.77999997138977,0.565999984741211,19.7000007629395
02GD013,1956,4,1.01999998092651,0.282999992370605,6.34000015258789
02GD013,1956,5,1.13999998569489,0.112999998033047,5.55000019073486
02GD013,1956,6,0.119999997317791,0.0280000008642673,0.368000000715256
02GD013,1956,7,0.184000000357628,0.0280000008642673,0.565999984741211
02GD013,1957,3,0.751999974250793,0.282999992370605,2.92000007629395
02GD013,1957,4,0.712999999523163,0.282999992370605,3.65000009536743
02GD013,1957,5,0.474999994039536,0.197999998927116,2.60999989509583
02GD013,1958,3,0.89300000667572,0.565999984741211,2.46000003814697
02GD013,1959,4,0.999000012874603,0.170000001788139,5.17999982833862
02GD013,1960,3,,,
02GD013,1960,4,1.77999997138977,0.333999991416931,5.23999977111816
02GD013,1961,3,0.564000010490417,0.333999991416931,1.04999995231628
02GD013,1961,4,0.670000016689301,0.333999991416931,1.89999997615814
02GD013,1962,3,,,
02GD013,1962,4,0.395999997854233,0.0850000008940697,0.894999980926514
02GD013,1963,3,,,
02GD013,1963,4,0.372999995946884,0.158999994397163,1.22000002861023
02GD013,1964,3,,,
02GD013,1964,4,0.607999980449677,0.226999998092651,1.85000002384186
02GD013,1965,2,,,
02GD013,1965,3,,,
02GD013,1965,4,1.60000002384186,0.513000011444092,8.97999954223633
02GD013,1965,12,,,
02GD013,1966,2,,,
02GD013,1966,3,0.98199999332428,0.374000012874603,1.85000002384186
02GD013,1966,4,0.64300000667572,0.209999993443489,3.02999997138977
02GD013,1967,3,,,
02GD013,1967,4,1.07000005245209,0.333999991416931,5.46999979019165
02GD013,1968,1,,,
02GD013,1968,2,,,
02GD013,1968,3,,,
02GD013,1968,4,0.243000000715256,0.0850000008940697,1.13999998569489
02GD013,1968,10,,,
02GD013,1968,11,,,
02GD014,1962,1,0.934000015258789,0.850000023841858,0.962999999523163
02GD014,1962,2,1.0900000333786,0.962999999523163,1.22000002861023
02GD014,1962,3,19.3999996185303,0.537999987602234,118.0
02GD014,1962,4,4.36999988555908,0.912000000476837,14.5
02GD014,1962,5,0.658999979496002,0.108000002801418,1.89999997615814
02GD014,1962,6,0.209999993443489,0.0570000000298023,0.486999988555908
02GD014,1962,7,0.0610000006854534,0.0,0.504000008106232
02GD014,1962,8,0.0529999993741512,0.0,0.261000007390976
02GD014,1962,9,0.0260000005364418,0.0,0.108000002801418
