station,nutrient,datetime,value
04001303302,TKN,2012-11-19 15:30:00,0.58
04001303302,TKN,2013-05-22 14:35:00,1
04001303302,TKN,2013-07-09 14:45:00,1
04001303302,TKN,2013-09-09 14:35:00,2.9
04001303302,TKN,2013-11-25 17:08:00,1.15
04001303302,TKN,2014-05-26 15:06:00,0.84
04001303302,TKN,2014-07-02 13:47:00,0.77
04001303302,TKN,2014-09-08 14:36:00,4.23
04001303302,TKN,2014-11-03 14:51:00,0.56
04001303302,TKN,2015-05-11 14:10:00,1
04001303802,TKN,2000-02-22 19:15:00,0.92
04001303802,TKN,2000-03-22 19:40:00,1.08
04001303802,TKN,2000-04-17 18:10:00,0.86
04001303802,TKN,2000-05-10 17:55:00,1.38
04001303802,TKN,2000-06-13 17:05:00,0.92
04001303802,TKN,2000-07-19 17:00:00,1.12
04001303802,TKN,2000-08-22 18:40:00,1.3
04001303802,TKN,2000-09-20 16:30:00,1.64
04001303802,TKN,2000-10-18 16:25:00,1.02
04001303802,TKN,2000-12-13 19:20:00,0.8
04001303802,TKN,2001-01-16 19:10:00,0.78
04001303802,TKN,2001-02-14 18:30:00,1.12
04001303802,TKN,2001-03-21 19:05:00,0.96
04001303802,TKN,2001-05-16 18:55:00,0.92
04001303802,TKN,2001-06-18 18:30:00,1.32
04001303802,TKN,2001-07-17 19:15:00,1.08
04001303802,TKN,2001-08-20 17:15:00,1.24
04001303802,TKN,2001-09-18 15:35:00,1.16
04001303802,TKN,2001-10-16 15:20:00,1.72
04001303802,TKN,2001-12-12 16:05:00,0.76
04001303802,TKN,2002-01-15 16:30:00,0.72
04001303802,TKN,2002-02-12 17:00:00,0.84
04001303802,TKN,2002-05-14 15:55:00,1.04
04001303802,TKN,2002-06-18 19:15:00,1.03
04001303802,TKN,2002-07-09 17:15:00,1.49
04001303802,TKN,2002-08-13 15:05:00,1.97
04001303802,TKN,2002-09-11 16:21:00,2.14
04001303802,TKN,2002-10-23 19:15:00,2.04
04001304102,TKN,2000-03-22 20:30:00,0.56
04001304102,TKN,2000-04-17 19:00:00,0.48
04001304102,TKN,2000-05-10 13:40:00,0.86
04001304102,TKN,2000-06-13 18:15:00,1.56
04001304102,TKN,2000-07-19 18:10:00,0.7
04001304102,TKN,2000-08-22 19:30:00,0.56
04001304102,TKN,2000-09-20 17:50:00,0.52
04001304102,TKN,2001-02-14 19:40:00,1.16
04001304102,TKN,2001-03-21 20:00:00,0.8
04001304102,TKN,2001-05-16 19:50:00,0.7
04001304102,TKN,2001-06-18 20:45:00,0.8
04001304102,TKN,2001-07-17 20:00:00,0.6
04001304102,TKN,2001-08-20 18:40:00,0.64
04001304102,TKN,2001-09-18 17:05:00,0.48
04001304102,TKN,2001-10-16 16:30:00,0.78
04001304102,TKN,2001-12-12 17:20:00,0.44
04001304102,TKN,2002-01-15 17:40:00,0.44
04001304102,TKN,2002-02-12 18:20:00,0.56
04001304102,TKN,2002-05-14 17:00:00,0.68
04001304102,TKN,2002-06-18 20:00:00,0.67
04001304102,TKN,2002-07-09 18:25:00,0.74
04001304102,TKN,2002-08-13 16:15:00,0.63
04001304102,TKN,2002-09-11 17:15:00,0.51
04001304102,TKN,2002-10-23 20:05:00,0.46
04001304102,TKN,2003-03-26 18:15:00,0.82
04001304102,TKN,2003-05-20 19:15:00,0.64
04001304102,TKN,2003-06-17 16:55:00,0.64
04001304102,TKN,2003-07-22 18:53:00,0.73
04001304102,TKN,2003-08-26 16:00:00,0.57
04001304102,TKN,2003-09-23 17:50:00,0.57
04001304102,TKN,2003-10-21 17:43:00,0.52
04001304102,TKN,2003-11-04 17:03:00,0.92
04001304102,TKN,2004-03-08 20:15:00,0.83
04001304102,TKN,2004-04-06 16:00:00,0.48
04001304102,TKN,2004-05-04 18:21:00,0.62
04001304102,TKN,2004-06-08 16:20:00,0.55
04001304102,TKN,2004-07-06 20:00:00,0.59
04001304102,TKN,2004-08-10 17:15:00,0.53
04001304102,TKN,2004-09-07 18:51:00,0.57
04001304102,TKN,2004-10-05 16:30:00,0.44
04001304102,TKN,2005-03-29 20:00:00,1.08
04001304102,TKN,2005-04-27 16:04:00,0.68
04001304102,TKN,2005-05-24 18:45:00,0.48
04001304102,TKN,2005-06-28 19:30:00,0.62
04001304102,TKN,2005-07-27 13:45:00,1.38
04001304102,TKN,2005-09-07 18:00:00,0.47
04001304102,TKN,2005-09-27 19:25:00,0.89
04001304102,TKN,2005-10-25 18:30:00,0.43
04001304102,TKN,2006-06-13 17:50:00,0.52
04001304102,TKN,2006-07-11 16:05:00,0.59
04001304102,TKN,2006-08-08 19:45:00,0.53
04001304102,TKN,2006-09-13 15:25:00,0.55
04001304102,TKN,2006-10-10 18:40:00,0.51
04001304102,TKN,2006-11-14 16:50:00,0.5
04001304102,TKN,2006-12-12 19:40:00,0.76
04001304102,TKN,2007-03-28 17:00:00,0.71
04001304102,TKN,2007-04-17 16:10:00,0.43
04001304102,TKN,2007-05-14 17:45:00,0.65
04001304102,TKN,2007-06-18 17:25:00,0.68
04001304102,TKN,2007-07-17 19:20:00,0.63
04001304102,TKN,2007-08-15 16:30:00,0.51
04001304102,TKN,2007-09-10 18:05:00,0.59
04001304102,TKN,2007-10-16 16:30:00,0.44
04001304102,TKN,2008-04-02 18:35:00,1.02
04001304102,TKN,2008-05-06 16:00:00,0.61
04001304102,TKN,2008-06-16 17:40:00,0.69
04001304102,TKN,2008-07-02 16:45:00,0.63
04001304102,TKN,2008-08-06 18:45:00,0.54
04001304102,TKN,2008-09-17 17:15:00,0.74
04001304102,TKN,2008-10-07 18:50:00,0.5
04001304102,TKN,2008-11-04 17:30:00,0.61
04001304102,TKN,2009-03-30 18:55:00,0.48
04001304102,TKN,2009-04-28 16:40:00,0.82
04001304102,TKN,2009-05-27 17:42:00,0.6
04001304102,TKN,2009-06-16 17:05:00,0.67
04001304102,TKN,2009-09-16 18:35:00,0.45
04001304102,TKN,2009-10-19 16:40:00,0.53
04001304102,TKN,2010-03-17 18:15:00,0.76
04001304102,TKN,2010-04-19 17:10:00,0.56
04001304102,TKN,2010-05-26 18:25:00,0.7
04001304102,TKN,2010-06-22 16:25:00,0.65
04001304102,TKN,2010-10-19 15:15:00,0.46
04001304102,TKN,2011-03-07 19:30:00,1
04001304102,TKN,2011-04-18 16:40:00,0.57
04001304102,TKN,2011-05-17 18:05:00,0.75
04001304102,TKN,2011-06-22 16:55:00,0.68
04001304102,TKN,2011-07-26 18:40:00,0.58
04001304102,TKN,2011-08-30 16:45:00,0.53
04001304102,TKN,2011-09-26 18:10:00,0.54
04001304102,TKN,2011-10-19 17:15:00,0.63
04001304102,TKN,2012-03-28 18:30:00,0.51
04001304102,TKN,2012-04-25 17:20:00,0.54
04001304102,TKN,2012-05-28 18:30:00,0.71
04001304102,TKN,2012-06-26 17:00:00,0.63
04001304102,TKN,2012-07-24 18:15:00,0.93
04001304102,TKN,2012-08-28 16:30:00,0.51
04001304102,TKN,2012-10-31 18:05:00,1.3
04001304102,TKN,2012-11-28 19:15:00,1
04001304102,TKN,2013-03-12 18:10:00,1.38
04001304102,TKN,2013-04-10 17:25:00,0.54
04001304102,TKN,2013-06-04 18:15:00,0.94
04001304102,TKN,2013-07-09 16:20:00,0.68
04001304102,TKN,2013-08-20 17:50:00,1.25
04001304102,TKN,2013-09-24 17:35:00,1.92
04001304102,TKN,2014-04-02 18:00:00,0.8
04001304102,TKN,2014-05-06 15:40:00,1.37
04001304102,TKN,2014-06-11 18:00:00,0.48
04001304102,TKN,2014-09-03 16:10:00,0.62
04001304102,TKN,2014-10-08 18:20:00,0.96
04001304102,TKN,2014-11-04 18:05:00,1.14
04001304102,TKN,2014-12-03 18:50:00,0.05
04001304102,TKN,2014-12-15 17:15:00,1.14
04001304102,TKN,2015-04-10 15:35:00,1.02
04001304102,TKN,2015-05-26 17:05:00,0.99
04001304202,TKN,2003-03-26 18:00:00,1.07
04001304202,TKN,2003-05-20 18:35:00,0.82
04001304202,TKN,2003-07-22 18:22:00,0.9
04001304202,TKN,2003-09-23 17:25:00,1.12
04001304202,TKN,2003-10-21 17:15:00,1.79
04001304202,TKN,2004-03-08 19:42:00,1.24
04001304202,TKN,2004-05-04 17:54:00,0.89
04001304202,TKN,2004-07-06 19:20:00,0.59
04001304202,TKN,2004-09-07 18:23:00,0.85
04001304202,TKN,2005-03-29 19:30:00,1.03
04001304202,TKN,2005-05-24 18:15:00,0.61
04001304202,TKN,2005-07-27 13:15:00,1.06
04001304202,TKN,2005-09-27 18:55:00,1.33
04001304202,TKN,2006-06-13 17:20:00,0.62
04001304202,TKN,2006-08-08 19:05:00,0.75
04001304202,TKN,2006-10-10 18:15:00,0.83
04001304202,TKN,2006-12-12 19:10:00,0.77
04001304202,TKN,2007-03-28 16:25:00,0.88
04001304202,TKN,2007-05-14 17:15:00,0.62
04001304202,TKN,2007-07-17 18:50:00,1.07
04001304202,TKN,2007-09-10 17:35:00,0.8
04001304202,TKN,2008-04-02 17:45:00,0.91
04001304202,TKN,2008-06-16 17:25:00,0.81
04001304202,TKN,2008-08-06 18:10:00,0.97
04001304202,TKN,2008-10-07 18:15:00,1.06
04001304202,TKN,2009-03-30 18:30:00,0.56
04001304202,TKN,2009-05-27 17:15:00,0.69
04001304202,TKN,2009-07-14 17:15:00,0.69
04001304202,TKN,2009-09-16 17:55:00,0.8
04001304202,TKN,2010-03-17 17:45:00,0.91
04001304202,TKN,2010-05-26 17:50:00,0.82
04001304202,TKN,2010-08-25 18:00:00,1.01
04001304202,TKN,2011-05-17 17:35:00,0.72
04001304202,TKN,2011-07-26 18:10:00,0.62
04001304202,TKN,2011-09-26 17:40:00,0.89
04001304202,TKN,2012-03-28 18:00:00,0.6
04001304202,TKN,2012-05-28 17:50:00,0.86
04001304202,TKN,2012-10-31 17:35:00,1.1
04001304202,TKN,2012-11-28 18:40:00,1.5
04001304202,TKN,2013-03-12 17:40:00,1.1
04001304202,TKN,2013-06-04 17:50:00,1.14
04001304202,TKN,2013-08-20 17:25:00,1.42
04001304202,TKN,2014-04-02 17:30:00,0.92
04001304202,TKN,2014-06-11 17:20:00,0.39
04001304202,TKN,2014-10-08 17:45:00,0.98
04001304202,TKN,2014-12-03 18:25:00,0.4
04001304202,TKN,2015-05-27 19:20:00,1.2
04001304402,TKN,2000-02-22 16:40:00,0.8
04001304402,TKN,2000-03-22 16:20:00,0.54
04001304402,TKN,2000-04-17 15:10:00,0.56
04001304402,TKN,2000-05-10 17:30:00,1
04001304402,TKN,2000-06-13 14:40:00,2.32
04001304402,TKN,2000-07-19 14:35:00,0.84
04001304402,TKN,2000-08-22 16:20:00,0.64
04001304402,TKN,2000-09-20 14:10:00,0.6
04001304402,TKN,2000-10-18 14:05:00,0.56
04001304402,TKN,2001-01-16 16:45:00,0.68
04001304402,TKN,2001-02-14 15:55:00,0.8
04001304402,TKN,2001-03-21 16:45:00,0.96
04001304402,TKN,2001-05-16 16:30:00,0.84
04001304402,TKN,2001-06-18 16:20:00,1.16
04001304402,TKN,2001-07-17 16:50:00,0.9
04001304402,TKN,2001-08-20 14:45:00,0.76
04001304402,TKN,2001-09-18 12:30:00,0.68
04001304402,TKN,2001-10-16 12:30:00,0.84
04001304402,TKN,2001-12-12 13:55:00,0.74
04001304402,TKN,2002-01-15 13:40:00,0.48
04001304402,TKN,2002-02-12 14:25:00,0.56
04001304402,TKN,2002-05-14 13:25:00,0.7
04001304402,TKN,2002-06-18 16:50:00,0.79
04001304402,TKN,2002-07-09 13:30:00,0.82
04001304402,TKN,2002-08-13 12:50:00,1.15
04001304402,TKN,2002-09-11 13:45:00,2
04001304402,TKN,2002-10-23 16:55:00,0.74
04001304402,TKN,2003-03-26 16:00:00,0.95
04001304402,TKN,2003-05-20 16:10:00,0.2
04001304402,TKN,2003-06-17 14:15:00,0.74
04001304402,TKN,2003-07-22 15:48:00,1.17
04001304402,TKN,2003-08-26 13:55:00,0.83
04001304402,TKN,2003-09-23 15:00:00,1.59
04001304402,TKN,2003-10-21 14:45:00,0.54
04001304402,TKN,2003-11-04 14:45:00,1.04
04001304402,TKN,2004-03-08 16:37:00,0.78
04001304402,TKN,2004-04-06 13:45:00,0.44
04001304402,TKN,2004-05-04 15:21:00,0.64
04001304402,TKN,2004-06-08 14:00:00,0.67
04001304402,TKN,2004-07-06 15:55:00,0.74
04001304402,TKN,2004-08-10 15:20:00,0.62
04001304402,TKN,2004-09-07 15:45:00,0.88
04001304402,TKN,2004-10-05 13:55:00,0.68
04001304402,TKN,2005-03-29 16:55:00,0.87
04001304402,TKN,2005-04-27 14:00:00,1.1
04001304402,TKN,2005-05-24 15:35:00,0.58
04001304402,TKN,2005-06-28 16:08:00,0.85
04001304402,TKN,2005-07-26 16:25:00,0.87
04001304402,TKN,2005-09-07 14:50:00,0.81
04001304402,TKN,2005-09-27 15:25:00,1.28
04001304402,TKN,2005-10-25 14:15:00,0.61
04001304402,TKN,2006-06-13 15:10:00,0.57
04001304402,TKN,2006-07-11 14:05:00,1.12
04001304402,TKN,2006-08-08 16:25:00,0.78
04001304402,TKN,2006-09-13 13:25:00,0.94
04001304402,TKN,2006-10-10 15:50:00,0.65
04001304402,TKN,2006-11-14 14:40:00,0.46
04001304402,TKN,2006-12-12 16:40:00,0.87
04001304402,TKN,2007-04-17 14:15:00,0.43
04001304402,TKN,2007-05-14 14:50:00,0.72
04001304402,TKN,2007-06-18 14:50:00,0.92
04001304402,TKN,2007-07-17 15:15:00,0.8
04001304402,TKN,2007-08-15 14:10:00,1
04001304402,TKN,2007-09-10 15:05:00,0.71
04001304402,TKN,2007-10-16 14:25:00,0.8
04001304402,TKN,2008-04-02 15:35:00,0.88
04001304402,TKN,2008-05-06 13:50:00,0.75
04001304402,TKN,2008-06-16 14:55:00,0.72
04001304402,TKN,2008-07-02 14:40:00,0.76
04001304402,TKN,2008-08-06 15:30:00,0.65
04001304402,TKN,2008-09-17 14:40:00,0.96
04001304402,TKN,2008-10-07 15:50:00,0.53
04001304402,TKN,2008-11-04 15:15:00,0.7
04001304402,TKN,2009-03-30 16:05:00,0.58
04001304402,TKN,2009-04-28 14:40:00,0.9
04001304402,TKN,2009-05-27 14:53:00,0.75
04001304402,TKN,2009-06-16 14:25:00,0.7
04001304402,TKN,2009-09-16 15:25:00,1.22
04001304402,TKN,2009-10-19 14:30:00,0.63
04001304402,TKN,2010-03-17 15:15:00,0.73
04001304402,TKN,2010-04-19 14:50:00,0.55
04001304402,TKN,2010-05-26 15:15:00,0.71
04001304402,TKN,2010-06-22 14:00:00,1.15
04001304402,TKN,2010-10-19 17:30:00,0.63
04001304402,TKN,2011-03-07 16:15:00,0.76
04001304402,TKN,2011-04-18 14:35:00,0.61
04001304402,TKN,2011-05-17 15:10:00,0.78
04001304402,TKN,2011-06-22 14:35:00,1.03
04001304402,TKN,2011-07-26 15:20:00,5.35
04001304402,TKN,2011-08-30 14:20:00,0.98
04001304402,TKN,2011-09-26 15:00:00,0.87
04001304402,TKN,2011-10-19 14:55:00,0.7
04001304402,TKN,2012-03-28 15:00:00,0.52
04001304402,TKN,2012-03-28 15:00:00,0.51
04001304402,TKN,2012-04-25 14:45:00,0.68
04001304402,TKN,2012-05-07 16:10:00,1.07
04001304402,TKN,2012-05-28 14:45:00,1.12
04001304402,TKN,2012-06-13 15:00:00,0.62
04001304402,TKN,2012-06-26 14:35:00,0.73
04001304402,TKN,2012-07-09 18:15:00,0.62
04001304402,TKN,2012-07-24 15:45:00,0.57
04001304402,TKN,2012-08-15 13:10:00,0.37
04001304402,TKN,2012-08-28 14:10:00,0.94
04001304402,TKN,2012-10-31 14:40:00,1.3
04001304402,TKN,2012-11-28 15:45:00,3.2
04001304402,TKN,2013-03-12 14:40:00,0.76
04001304402,TKN,2013-04-10 14:55:00,0.84
04001304402,TKN,2013-06-04 14:55:00,0.9
04001304402,TKN,2013-07-09 14:15:00,0.79
04001304402,TKN,2013-08-20 14:40:00,2.13
04001304402,TKN,2013-09-24 15:10:00,2.08
04001304402,TKN,2014-04-02 14:25:00,0.65
04001304402,TKN,2014-05-06 13:30:00,0.51
04001304402,TKN,2014-06-11 14:25:00,0.58
04001304402,TKN,2014-10-08 15:05:00,0.84
04001304402,TKN,2014-11-04 15:30:00,1.23
04001304402,TKN,2014-12-03 15:30:00,0.08
04001304402,TKN,2014-12-15 14:50:00,0.95
04001304402,TKN,2015-04-10 13:40:00,0.52
04001304402,TKN,2015-05-27 16:55:00,0.8
04001304502,TKN,2000-02-22 17:10:00,0.76
04001304502,TKN,2000-03-22 17:40:00,0.64
04001304502,TKN,2000-04-17 15:35:00,0.52
04001304502,TKN,2000-05-10 18:00:00,0.84
04001304502,TKN,2000-06-13 15:00:00,0.8
04001304502,TKN,2000-07-19 15:00:00,0.76
04001304502,TKN,2000-08-22 16:50:00,0.84
04001304502,TKN,2000-09-20 14:40:00,0.62
04001304502,TKN,2000-10-18 14:40:00,0.64
04001304502,TKN,2000-12-13 17:20:00,0.56
04001304502,TKN,2001-01-16 17:15:00,0.6
04001304502,TKN,2001-02-14 16:45:00,0.88
04001304502,TKN,2001-05-16 17:00:00,0.68
04001304502,TKN,2001-06-18 16:45:00,0.96
04001304502,TKN,2001-07-17 17:20:00,0.9
04001304502,TKN,2001-08-20 15:15:00,1.68
04001304502,TKN,2001-09-18 13:05:00,0.98
04001304502,TKN,2001-10-16 13:16:00,0.84
04001304502,TKN,2001-12-12 14:25:00,0.7
04001304502,TKN,2002-01-15 14:15:00,0.48
04001304502,TKN,2002-02-12 15:00:00,0.66
04001304502,TKN,2002-05-14 14:00:00,0.84
04001304502,TKN,2002-06-18 17:20:00,0.69
04001304502,TKN,2002-07-09 14:05:00,0.7
04001304502,TKN,2002-08-13 13:20:00,0.75
04001304502,TKN,2002-09-11 14:15:00,0.77
04001304502,TKN,2002-10-23 17:20:00,0.89
04001304702,TKN,2000-02-22 21:00:00,0.54
04001304702,TKN,2000-03-22 21:20:00,0.78
04001304702,TKN,2000-04-17 20:00:00,0.7
04001304702,TKN,2000-05-10 16:10:00,1.22
04001304702,TKN,2000-06-13 19:20:00,1.24
04001304702,TKN,2000-07-19 19:05:00,0.92
04001304702,TKN,2000-08-22 19:30:00,0.68
04001304702,TKN,2000-09-20 18:55:00,0.96
04001304702,TKN,2001-01-16 20:50:00,0.8
04001304702,TKN,2001-02-14 20:40:00,0.78
04001304702,TKN,2001-03-21 21:00:00,0.84
04001304702,TKN,2001-05-16 21:00:00,0.74
04001304702,TKN,2001-06-18 20:00:00,1.2
04001304702,TKN,2001-07-17 20:40:00,1.32
04001304702,TKN,2001-08-20 19:40:00,1.12
04001304702,TKN,2001-09-18 18:30:00,0.8
04001304702,TKN,2001-10-16 17:35:00,0.8
04001304702,TKN,2001-12-12 18:25:00,0.64
04001304702,TKN,2002-01-15 18:45:00,0.64
04001304702,TKN,2002-02-12 19:20:00,0.6
04001304702,TKN,2002-05-14 18:10:00,0.92
04001304702,TKN,2002-06-19 13:50:00,0.8
04001304702,TKN,2002-07-09 19:20:00,0.76
04001304702,TKN,2002-08-13 17:15:00,1.02
04001304702,TKN,2002-09-11 18:20:00,0.74
04001304702,TKN,2002-10-23 13:21:00,0.72
04001304702,TKN,2003-03-26 19:30:00,0.85
04001304702,TKN,2003-05-20 20:55:00,0.76
04001304702,TKN,2003-06-17 18:00:00,0.93
04001304702,TKN,2003-07-22 20:20:00,1.12
04001304702,TKN,2003-08-26 17:35:00,0.96
04001304702,TKN,2003-09-23 18:55:00,0.87
04001304702,TKN,2003-10-21 18:55:00,0.93
04001304702,TKN,2003-11-04 18:07:00,1.14
04001304702,TKN,2004-03-09 14:40:00,0.87
04001304702,TKN,2004-04-06 16:55:00,0.67
04001304702,TKN,2004-05-04 19:30:00,0.83
04001304702,TKN,2004-06-08 17:20:00,0.66
04001304702,TKN,2004-07-06 13:45:00,0.69
04001304702,TKN,2004-08-10 18:10:00,0.83
04001304702,TKN,2004-09-07 19:54:00,1.11
04001304702,TKN,2004-10-05 17:35:00,0.72
04001304702,TKN,2005-03-30 15:00:00,0.92
04001304702,TKN,2005-04-27 16:55:00,0.8
04001304702,TKN,2005-05-24 19:35:00,0.65
04001304702,TKN,2005-06-28 20:24:00,1
04001304702,TKN,2005-07-27 14:40:00,0.77
04001304702,TKN,2005-09-07 19:15:00,1.01
04001304702,TKN,2005-09-28 13:40:00,0.77
04001304702,TKN,2005-10-25 19:21:00,0.74
04001304702,TKN,2006-06-13 19:00:00,0.65
04001304702,TKN,2006-07-11 16:55:00,0.75
04001304702,TKN,2006-08-08 20:45:00,0.72
04001304702,TKN,2006-09-13 16:15:00,0.95
04001304702,TKN,2006-10-10 19:40:00,0.86
04001304702,TKN,2006-11-14 17:50:00,0.63
04001304702,TKN,2006-12-12 20:40:00,0.75
04001304702,TKN,2007-03-28 18:00:00,0.78
04001304702,TKN,2007-04-17 17:15:00,0.55
04001304702,TKN,2007-05-14 18:50:00,0.82
04001304702,TKN,2007-06-18 18:25:00,0.8
04001304702,TKN,2007-07-18 13:05:00,0.8
04001304702,TKN,2007-08-15 17:25:00,0.73
04001304702,TKN,2007-09-10 19:10:00,0.79
04001304702,TKN,2007-10-16 17:50:00,0.75
04001304702,TKN,2008-04-02 19:30:00,1.06
04001304702,TKN,2008-05-06 17:00:00,0.66
04001304702,TKN,2008-06-16 18:55:00,0.76
04001304702,TKN,2008-07-02 17:45:00,0.82
04001304702,TKN,2008-08-06 20:00:00,0.72
04001304702,TKN,2008-09-17 18:25:00,1.11
04001304702,TKN,2008-10-07 20:00:00,0.79
04001304702,TKN,2008-11-04 18:30:00,0.76
04001304702,TKN,2009-03-30 20:45:00,0.57
04001304702,TKN,2009-04-28 17:30:00,1.1
04001304702,TKN,2009-05-27 18:44:00,0.68
04001304702,TKN,2009-06-16 18:05:00,0.76
04001304702,TKN,2009-09-16 19:45:00,0.77
04001304702,TKN,2009-10-19 17:40:00,0.63
04001304702,TKN,2010-03-17 19:20:00,0.94
04001304702,TKN,2010-04-19 18:05:00,0.64
04001304702,TKN,2010-05-26 19:25:00,0.7
04001304702,TKN,2010-06-22 17:35:00,0.68
04001304702,TKN,2010-10-19 14:20:00,0.71
04001304702,TKN,2011-04-18 17:50:00,0.61
04001304702,TKN,2011-05-17 19:15:00,1.35
04001304702,TKN,2011-06-22 18:05:00,0.8
04001304702,TKN,2011-07-26 20:00:00,0.76
04001304702,TKN,2011-08-30 18:10:00,0.71
04001304702,TKN,2011-09-26 19:25:00,0.67
04001304702,TKN,2011-10-19 18:15:00,0.88
04001304702,TKN,2012-03-28 19:40:00,0.61
04001304702,TKN,2012-04-25 18:25:00,0.57
04001304702,TKN,2012-05-28 19:30:00,0.88
04001304702,TKN,2012-06-26 18:10:00,0.7
04001304702,TKN,2012-07-24 19:20:00,0.89
04001304702,TKN,2012-08-28 17:45:00,0.87
04001304702,TKN,2012-10-31 19:20:00,0.8
04001304702,TKN,2012-11-28 20:30:00,1.1
04001304702,TKN,2013-03-12 19:30:00,1
04001304702,TKN,2013-04-10 18:30:00,0.64
04001304702,TKN,2013-06-04 19:40:00,1.59
04001304702,TKN,2013-07-09 17:30:00,0.86
04001304702,TKN,2013-08-20 19:00:00,1.54
04001304702,TKN,2013-09-24 18:50:00,2.73
04001304702,TKN,2014-04-02 19:15:00,0.77
04001304702,TKN,2014-05-06 16:35:00,0.54
04001304702,TKN,2014-06-11 19:05:00,0.7
04001304702,TKN,2014-09-03 17:15:00,0.75
04001304702,TKN,2014-10-08 19:30:00,0.76
04001304702,TKN,2014-11-04 19:10:00,0.97
04001304702,TKN,2014-12-03 20:00:00,0.05
04001304702,TKN,2014-12-15 18:20:00,0.91
04001304702,TKN,2015-04-10 16:30:00,0.52
04001304702,TKN,2015-05-26 15:55:00,0.89
04001305002,TKN,2003-03-26 14:35:00,0.84
04001305002,TKN,2003-05-20 13:35:00,0.43
04001305002,TKN,2003-07-22 13:15:00,0.56
04001305002,TKN,2003-09-23 12:55:00,0.51
04001305002,TKN,2003-10-21 12:49:00,0.66
04001305002,TKN,2004-03-22 13:45:00,0.81
04001305002,TKN,2004-05-04 12:58:00,0.83
04001305002,TKN,2004-07-06 13:20:00,0.6
04001305002,TKN,2004-09-07 13:00:00,0.69
04001305002,TKN,2005-03-29 14:30:00,1.47
04001305002,TKN,2005-05-24 13:15:00,0.54
04001305002,TKN,2005-07-26 13:05:00,1.13
04001305002,TKN,2005-09-27 12:50:00,0.8
04001305002,TKN,2006-06-13 12:50:00,0.66
04001305002,TKN,2006-08-08 13:55:00,0.91
04001305002,TKN,2006-10-10 13:40:00,0.74
04001305002,TKN,2006-12-12 14:20:00,0.74
04001305002,TKN,2007-05-14 12:15:00,0.48
04001305002,TKN,2007-07-17 13:05:00,0.72
04001305002,TKN,2007-09-10 12:45:00,0.65
04001305002,TKN,2008-04-02 12:50:00,1.26
04001305002,TKN,2008-06-16 12:45:00,0.73
04001305002,TKN,2008-08-06 13:25:00,0.69
04001305002,TKN,2008-10-07 13:00:00,0.65
04001305002,TKN,2009-03-30 13:35:00,0.61
04001305002,TKN,2009-05-27 12:54:00,0.56
04001305002,TKN,2009-07-14 14:06:00,0.81
04001305002,TKN,2009-09-16 12:55:00,0.72
04001305002,TKN,2010-03-17 12:45:00,0.8
04001305002,TKN,2010-05-26 13:00:00,0.75
04001305002,TKN,2010-08-25 13:05:00,0.92
04001305002,TKN,2011-03-07 14:00:00,0.86
04001305002,TKN,2011-05-17 13:00:00,1
04001305002,TKN,2011-07-26 13:10:00,0.9
04001305002,TKN,2011-09-26 12:55:00,0.68
04001305002,TKN,2012-03-28 12:30:00,0.6
04001305002,TKN,2012-05-28 12:30:00,0.74
04001305002,TKN,2012-10-31 12:15:00,0.7
04001305002,TKN,2012-11-28 13:15:00,1.6
04001305002,TKN,2013-03-12 12:10:00,0.71
04001305002,TKN,2013-06-04 12:45:00,1.07
04001305002,TKN,2013-08-20 12:40:00,0.56
04001305002,TKN,2014-04-02 12:10:00,0.67
04001305002,TKN,2014-06-11 12:05:00,0.32
04001305002,TKN,2014-10-08 12:50:00,0.84
04001305002,TKN,2014-12-03 13:15:00,0.05
04001305002,TKN,2015-05-26 17:40:00,0.55
04001305102,TKN,2003-03-26 18:40:00,0.97
04001305202,TKN,2000-02-22 20:20:00,0.5
04001305202,TKN,2000-03-22 20:45:00,0.5
04001305202,TKN,2000-04-17 19:15:00,1.66
04001305202,TKN,2000-05-10 13:20:00,0.96
04001305202,TKN,2000-06-13 18:30:00,1.4
04001305202,TKN,2000-07-19 19:25:00,0.48
04001305202,TKN,2000-08-22 19:50:00,0.88
04001305202,TKN,2000-09-20 18:10:00,0.52
04001305202,TKN,2000-10-18 17:40:00,1.84
04001305202,TKN,2000-12-13 20:20:00,0.52
04001305202,TKN,2001-01-16 20:10:00,1.2
04001305202,TKN,2001-02-14 19:55:00,1.12
04001305202,TKN,2001-03-21 20:15:00,0.62
04001305202,TKN,2001-05-16 20:05:00,0.56
04001305202,TKN,2001-06-18 20:30:00,0.8
04001305202,TKN,2001-07-17 20:20:00,0.44
04001305202,TKN,2001-08-20 19:00:00,0.56
04001305202,TKN,2001-09-18 17:30:00,0.34
04001305202,TKN,2001-10-16 16:50:00,0.76
04001305202,TKN,2001-12-12 17:40:00,0.46
04001305202,TKN,2002-01-15 18:00:00,0.48
04001305202,TKN,2002-02-12 18:35:00,0.5
04001305202,TKN,2002-05-14 17:20:00,0.9
04001305202,TKN,2002-06-18 16:00:00,0.52
04001305202,TKN,2002-07-09 18:45:00,0.6
04001305202,TKN,2002-08-13 16:30:00,0.44
04001305202,TKN,2002-09-11 17:35:00,0.44
04001305202,TKN,2002-10-23 18:20:00,1.02
04001305502,TKN,2000-02-22 18:45:00,2.16
